1.5	2.645981447583124	2.50970721973767
1.6	2.878825635983934	2.6418996697591015
1.7	3.242792805887512	2.810611151434338
1.8	3.8895128071421596	3.0479959112774235
1.9	4.77076379011656	3.458175797657343
2.0	8.842049055318158	4.240065394020814
2.1	17.272139008866596	5.813528406339148
2.2	32.58745258147047	9.700955944102226
2.21	34.955636640833	10.115806028560703
2.22	38.3536348655178	11.170911639602972
2.23	37.7409302440967	11.586300518890774
2.24	37.09542303944098	12.34884426194093
2.25	39.15991322284308	13.119015158809685
2.26	41.093529188191404	13.965283020859157
2.27	41.15985016520375	14.440289604862505
2.28	39.719599724522865	14.423430634506174
2.29	41.48433834917402	15.566678606354301
2.3	41.49925494259282	16.105866645511007
2.31	39.48822251804277	15.63028368038066
2.32	40.24790343121481	16.31766037244565
2.33	41.10019804352626	16.62899054252332
2.34	40.43500552062928	16.571016822798935
2.35	40.209079594700285	16.681821081215578
2.36	39.17306090532027	16.191020388106363
2.37	38.966035905649626	15.91405755788997
2.38	38.07256563337237	15.6711270474501
2.39	36.80191277364947	15.53425527870309
2.4	36.5076398792508	15.077429456756029
2.5	26.770428548373108	9.632535956034284
2.6	18.41807267576219	5.928580821725207
2.7	13.31295642000214	4.4041497441167
2.8	9.986655216110647	3.5966978818386695
2.9	8.010416834574682	3.15070534725361
3.0	6.4973021604802454	2.8607362748780165
