1.5	1.7859332348512043	1.7637848456386984
1.6	1.8472380544009188	1.8062224292259201
1.7	1.930142812736972	1.8573564155892452
1.8	2.1576760330366263	1.9261108963460436
1.9	2.63771066951664	2.0798111894249
2.0	3.458483621807512	2.429917781590873
2.1	6.331258741758164	2.933611103924303
2.2	17.750204040651806	4.745443110448718
2.21	18.1362978278089	4.94456697229266
2.22	19.76075946286929	5.40063021109419
2.23	21.226350057189144	5.824964533484673
2.24	21.758396204600647	6.296786664948269
2.25	22.812601084041383	6.825547941648513
2.26	23.579950115758322	7.196700857666028
2.27	24.01324810401671	7.508480958161214
2.28	23.995904821411983	8.113690501878573
2.29	24.163553880904885	8.375203188672499
2.3	24.094159663198656	8.506968836969065
2.31	24.364518511596152	8.693775793565107
2.32	23.635004694415333	8.749554402688094
2.33	23.158469780337214	8.580537378121655
2.34	22.528972565006583	8.31286279235932
2.35	21.61211316076863	8.088496901873116
2.36	21.09369381236341	7.789914558125814
2.37	20.197267362021297	7.407806468690436
2.38	19.218937394074004	7.036293049201696
2.39	18.435632817369342	6.628603706614822
2.4	17.43008450672641	6.170390977391486
2.5	10.215548395790604	3.6941014785595097
2.6	6.365903060476739	2.9175706933987917
2.7	4.487072810273182	2.646292685544242
2.8	3.4771427999799602	2.4900125628007586
2.9	2.863764026136397	2.3760357231916953
3.0	2.5301722451623077	2.2919133124816318
