1.5	0.9865113715277735	1.7824440866146362e-5	-3.9023625000000757	0.0007768192487343006
1.6	0.9795125000000157	3.0511608245638226e-5	-3.855695138888948	0.0011941987837743022
1.7	0.9700118923611318	5.0525246139601324e-5	-3.7960086805555715	0.0017059696869474454
1.8	0.9567763020833454	8.795945175711074e-5	-3.7183934027777346	0.0024259735809585964
1.9	0.9383242187499913	0.00016373362580274974	-3.618862847222225	0.003548433204811918
2.0	0.9112349826388917	0.0003339981619232217	-3.490724999999992	0.005019351497068143
2.1	0.8689636284722252	0.0008657954273308667	-3.3244395833333584	0.007359696060505338
2.2	0.7850216145833351	0.004671937952110826	-3.093209375	0.012194247414183259
2.21	0.7697002604166674	0.006099911907369652	-3.0633229166666545	0.012764390806091515
2.22	0.755068229166665	0.007700669088519891	-3.0349333333333472	0.013441096442864049
2.23	0.7343790798611112	0.010052670836584739	-3.0009090277777695	0.0141871872681153
2.24	0.7083533854166675	0.014675735109222985	-2.964839236111108	0.015632486356001906
2.25	0.6848197048611095	0.01814585489058514	-2.9307208333333152	0.01646601483227282
2.26	0.6555796874999995	0.022439945706712053	-2.892043750000002	0.017506050419990937
2.27	0.6168789062500001	0.02876968837389443	-2.84844861111111	0.01808619610521396
2.28	0.5787421006944445	0.03396487985959586	-2.8094729166666514	0.01902273539691196
2.29	0.5394692708333306	0.037851608475330575	-2.7679809027777837	0.01904554443642273
2.3	0.49421710069444685	0.040195756917608044	-2.7252284722222146	0.018694191145280814
2.31	0.4545911458333332	0.04255806875648065	-2.6876802083333313	0.018436453587769616
2.32	0.41134904513888937	0.042424541745929016	-2.647005555555539	0.017576174602625002
2.33	0.37392751736110996	0.04015594184009005	-2.6077437499999925	0.01681961911597901
2.34	0.34111050347222316	0.03791520441767187	-2.57594548611111	0.01603602662887456
2.35	0.31108940972222243	0.03552834832462246	-2.5437555555555753	0.014908464475141684
2.36	0.28266493055555586	0.03170698445637993	-2.5117934027777817	0.01401921160957143
2.37	0.2642870659722224	0.029212253217765414	-2.4850440972222105	0.012994553755665217
2.38	0.24473914930555501	0.026469429102580138	-2.4586260416666565	0.012987550558299529
2.39	0.22773342013888886	0.02403789195781928	-2.436532986111112	0.012156046703125867
2.4	0.21540251736111138	0.021629646998509087	-2.4113711805555536	0.01145456657485651
2.5	0.1324125868055566	0.009507940037487372	-2.212389236111117	0.009204299797336318
2.6	0.10121710069444483	0.005630974343826806	-2.056905902777781	0.008157174199299682
2.7	0.08222152777777797	0.003770959737413191	-1.9260631944444482	0.007672266608216837
2.8	0.07081649305555568	0.0029115610409131713	-1.8154548611111063	0.007055615825123244
2.9	0.06332812500000012	0.0022696101315345385	-1.7189555555555651	0.006465303040101493
3.0	0.056602430555555694	0.0017856912223910295	-1.635210763888895	0.006226357343658046
