1.5	1.7851821132159849	1.762761764587056
1.6	1.8422621978545175	1.80388046496338
1.7	1.9272503877918012	1.8557703064196824
1.8	2.1555675823651677	1.9253606405892008
1.9	2.6240520642962997	2.059574959520135
2.0	3.4760173914544055	2.4235502522487065
2.1	6.36630927079874	2.9280247597383364
2.2	24.12747618048137	4.912508210761091
2.21	30.91523566868463	5.592117301067774
2.22	31.554556777805086	6.023354767339719
2.23	37.589830082983816	7.054940731482967
2.24	36.93191653593078	7.596763907361223
2.25	41.104832873056466	8.792270474879631
2.26	40.28848964148788	9.536622937558175
2.27	40.87020232529081	10.041162934685781
2.28	43.442495457027235	11.238007481490177
2.29	44.15001988865272	11.595058784197251
2.3	42.67667315031224	12.205437031622964
2.31	41.808974260179404	11.953080845853398
2.32	40.24281950792697	11.721318152852382
2.33	38.32789457630267	11.027644730100832
2.34	36.088949008379664	10.149008104143851
2.35	34.44338979355025	9.501395043234917
2.36	32.5565354491826	8.724640086798932
2.37	29.444627075937362	7.69867863186682
2.38	27.92452082207965	6.840222938617544
2.39	25.960587019135346	6.291499364394936
2.4	23.839320220401287	5.787768360524341
2.5	11.402244290928303	3.4521107630275174
2.6	6.64722477842125	2.8763656410997407
2.7	4.519393675469547	2.642446362485058
2.8	3.5089038712921736	2.504495757907475
2.9	2.8582055612093304	2.382236756381922
3.0	2.5070919793189943	2.310320899886137
