1.5	1.7876365138628223	1.7656005324624633
1.6	1.8457621669954514	1.8051498713298784
1.7	1.928404280656355	1.8556397756331706
1.8	2.1610046030752916	1.9249367098661527
1.9	2.61513703952286	2.055819448138954
2.0	3.4523200882531477	2.430113774052912
2.1	6.256188532996665	2.9323281722236167
2.2	28.043869494484383	5.016699728715191
2.21	38.12079471039647	5.608848679715381
2.22	51.23736630050194	6.492370339387285
2.23	68.36744116564557	7.922045216256962
2.24	80.25796514536253	9.429140647841646
2.25	83.72148463301048	11.302172356526924
2.26	90.2014850906019	13.955197572647018
2.27	94.10593057887081	16.10193489069903
2.28	101.6322987616296	18.650874500859157
2.29	97.23070963007454	18.781447635692583
2.3	96.82994332377706	18.795347406752978
2.31	90.56021498388736	17.389691910806366
2.32	80.2308873637551	14.811546811271533
2.33	76.30231058913168	13.154118490631232
2.34	64.4744256944025	10.878831726087565
2.35	59.18063128211589	8.481142387718469
2.36	52.5158804263552	7.273975007919801
2.37	45.47545197527587	6.384810193825517
2.38	39.285125296898585	5.761261654131466
2.39	35.44559373576888	5.242750105053116
2.4	30.871715408184045	4.801093601906549
2.5	12.299408189670562	3.357758664333921
2.6	6.732266213409424	2.8585403584831837
2.7	4.563792270360881	2.6497878830292607
2.8	3.5137514107761887	2.50047272959235
2.9	2.8532978864474563	2.4018122756599607
3.0	2.494954392311129	2.3154789822566575
