1.5	2.6394876968932857	2.504794001837847
1.6	2.8535190831203194	2.6417029298191146
1.7	3.2157459067716503	2.8017610387631966
1.8	3.8455967789063505	3.0182112463715964
1.9	5.091816770502256	3.512895826466761
2.0	7.899097799383889	4.185886412446725
2.1	17.966277750563762	5.801121067229174
2.2	120.00260734862918	13.26811477493801
2.21	155.91495438871848	15.315620349888547
2.22	194.9395061162274	18.726986982085734
2.23	273.6147313442201	21.630715550680087
2.24	410.8939357711729	34.12358066064858
2.25	723.0987111987312	52.56491689131823
2.26	554.4994017852566	55.84816757969082
2.27	772.7264188860174	75.69459684998006
2.28	756.6519145010122	102.52041228996467
2.29	701.4854959356009	103.10241820647893
2.3	635.371394376541	95.75154827222234
2.31	592.3695812809624	73.16307546887467
2.32	562.1583631169707	52.81705285414395
2.33	442.7580405649081	36.21989332374704
2.34	361.98888895474744	29.251966227466706
2.35	300.3775474912709	21.873453662477928
2.36	263.5413984405497	17.917092129908482
2.37	207.65292801237803	15.206033538260364
2.38	182.96339019497148	13.191694357203625
2.39	171.34000511684147	11.984482604884526
2.4	142.40952227494822	10.979494726135925
2.5	48.58145667269554	6.309167122810426
2.6	24.14652834319193	4.773554214412624
2.7	15.555384493950287	3.9478901852630512
2.8	11.207457529840157	3.442514283709582
2.9	8.472771321525695	3.0747125131416313
3.0	6.776965293183675	2.849797710318149
