1.5	0.9864600694444644	6.916473465283324e-5	-3.901886111111198	0.0030353932014731758
1.6	0.9797131944444606	0.0001185935720193244	-3.856891666666771	0.0046839709787345335
1.7	0.9701104166666799	0.00019639386520701145	-3.796248611111148	0.006736625383000725
1.8	0.9567871527777884	0.0003561078306432468	-3.71822361111114	0.009831561262733796
1.9	0.9385309027777766	0.00065527042807794	-3.62064722222225	0.01395022770786151
2.0	0.910988194444448	0.0013898397332858282	-3.4896763888889084	0.020304553454826575
2.1	0.8677500000000065	0.00382773746140782	-3.3224041666667006	0.029607771680178776
2.2	0.7885979166666707	0.013294508313559876	-3.0970374999999954	0.045851875600005546
2.21	0.7749329861111108	0.015712712764158674	-3.0663097222222144	0.04833151225122133
2.22	0.7614361111111109	0.018038257125776325	-3.037277777777777	0.0504278055555693
2.23	0.7464548611111144	0.02142032406201682	-3.0092652777777804	0.05274592546099462
2.24	0.7305434027777831	0.023409923415188223	-2.9742972222222184	0.054419421226805716
2.25	0.7107086805555549	0.027620099189699734	-2.940120833333338	0.05806805407202358
2.26	0.6971135416666685	0.029050822245247666	-2.9100180555555566	0.05841943408748974
2.27	0.6763618055555579	0.03317250216001171	-2.87765	0.05881064725297389
2.28	0.6548260416666678	0.036663125940273024	-2.8403027777777936	0.06222102560937339
2.29	0.634619097222224	0.039205082198953634	-2.8073125000000037	0.06436313613988395
2.3	0.6135517361111129	0.042921740349992854	-2.7750152777777903	0.06326507306892347
2.31	0.5876100694444462	0.0452661918295502	-2.73305416666668	0.06571008024484203
2.32	0.5621291666666678	0.04942618144482975	-2.7007888888888965	0.06617710913572852
2.33	0.5422215277777802	0.0493448768320781	-2.6656861111111123	0.06544579776999555
2.34	0.5227402777777761	0.049769571992671596	-2.6344444444444552	0.06371462191347387
2.35	0.49692916666666714	0.0517700525250783	-2.601122222222225	0.06402487487654256
2.36	0.476340277777779	0.05161289549575596	-2.5681444444444423	0.06313893500006358
2.37	0.45337361111111224	0.05125940964313235	-2.5354208333333337	0.060736664720364805
2.38	0.4365295138888887	0.04982408347499586	-2.5051722222222286	0.05764959842597532
2.39	0.4188631944444453	0.04894506917004235	-2.476854166666658	0.05783369555376092
2.4	0.39825486111111164	0.04751039054349849	-2.4473416666666616	0.053870194066476355
2.5	0.267730555555557	0.031979661929012394	-2.2246486111110944	0.04018950229758671
2.6	0.2008399305555563	0.02074136892831325	-2.0582597222222048	0.03406735955058136
2.7	0.16518263888888965	0.01495319166232678	-1.928856944444446	0.03056036703506528
2.8	0.14149166666666718	0.010935707222222443	-1.8130305555555641	0.02857375400454225
2.9	0.12559895833333368	0.008806729163652561	-1.719233333333347	0.026748512530777313
3.0	0.11411006944444407	0.007183115382788536	-1.6337027777777988	0.025329855794687103
